timestamp,pitch_deg,roll_deg,Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m)
2025-09-09 15:17:13.867834,-18.108050829680984,-2.6463774688341153,2.74384069442749,-9.74287033081055,-30.6927757263184,1.13272631168365,-0.398663878440857,0.122729159891605
2025-09-09 15:17:13.888562,-17.399947238091197,-2.6621413987013542,2.687538344504457,-9.33601496647296,-30.623862773290508,1.0277498077541916,-0.39276437814101584,0.09556333914036264
2025-09-09 15:17:13.909290,-16.778426288201345,-2.879945311577327,2.6241360828680467,-8.936097914722861,-30.418313751004053,0.8675454427785806,-0.3773728444819898,0.049946916217351575
2025-09-09 15:17:13.930018,-16.117893382467663,-3.2390725115984647,2.61250638961792,-8.92077541351318,-30.2531280517578,0.796321749687195,-0.365833222866058,0.0266091525554657
2025-09-09 15:17:13.950746,-16.354198491063674,-2.9421195606694983,2.61250638961792,-8.92077541351318,-30.2531280517578,0.796321749687195,-0.365833222866058,0.0266091525554657
2025-09-09 15:17:13.971474,-16.56045070839124,-2.59941673560224,2.61250638961792,-8.92077541351318,-30.2531280517578,0.796321749687195,-0.365833222866058,0.0266091525554657
2025-09-09 15:17:13.992202,-16.61112075250987,-2.299329765735457,2.61250638961792,-8.92077541351318,-30.2531280517578,0.796321749687195,-0.365833222866058,0.0266091525554657
2025-09-09 15:17:14.012930,-16.198403857755796,-2.6258996401303905,2.6789433886500946,-8.807486242085718,-30.475936417560323,0.7073024009732313,-0.3475701210923157,0.004226083418344233
2025-09-09 15:17:14.033658,-16.536793737626653,-2.6733981423697792,2.7056131362915,-8.76200866699219,-30.5653781890869,0.671567440032959,-0.340238779783249,-0.004759132862091
2025-09-09 15:17:14.054386,-15.674331059257396,-2.6175513901173115,2.720843764776982,-8.478032699019119,-30.64005960976542,0.650568484166242,-0.3045156136572412,0.03572998790907656
2025-09-09 15:17:14.075114,-16.484961342440467,-2.8414315516955657,2.8300448945678682,-8.660949714280129,-30.535529652061662,0.8694772663020794,-0.26764583597777075,0.15105506487620413
2025-09-09 15:17:14.095842,-14.120996323133799,-2.401087727959226,2.654973558715827,-8.539335312819576,-30.683892334415,0.9369570684003299,-0.2812282870328624,0.18898647515474717
2025-09-09 15:17:14.116570,-15.408102991136483,-2.6160822887346806,2.758180516040143,-8.46629515173209,-30.582158174839243,0.8729019491883909,-0.2507653811422963,0.16204007933896283
2025-09-09 15:17:14.137298,-14.430818804531514,-3.0008184781641853,2.7744350898985215,-7.8245924963205775,-30.184953657195017,0.687253377325803,-0.24392673371805165,0.10843689902469711
2025-09-09 15:17:14.158026,-14.902809135357371,-2.7501473182320546,2.77472996711731,-7.76895809173584,-30.1514987945557,0.671587944030762,-0.243588298559189,0.103993505239487
2025-09-09 15:17:14.178754,-14.755460189778363,-2.5526564664966096,2.77472996711731,-7.76895809173584,-30.1514987945557,0.671587944030762,-0.243588298559189,0.103993505239487
2025-09-09 15:17:14.199482,-14.736031587746805,-2.765656606124625,2.7745035333094807,-7.7868371424880936,-30.166255964868522,0.670935927673036,-0.24376663034936533,0.10337837354289367
2025-09-09 15:17:14.220210,-15.417150537507062,-2.632703152288564,2.765693766004367,-8.484778607143006,-30.752375994810716,0.6430371112487258,-0.25102053207105146,0.07887958747114594
2025-09-09 15:17:14.240938,-13.777506363151037,-2.6234341166670605,2.768344224571518,-7.367848507422613,-30.8226025227349,0.4672776630153789,-0.2792320446777669,0.08072794896612877
2025-09-09 15:17:14.261666,-13.827807641795868,-2.7372983842339904,2.6834806188771005,-7.551041448435958,-30.904424531801677,0.6545690240413639,-0.3407706907241047,0.14944443469170196
2025-09-09 15:17:14.282394,-12.965605186725943,-2.2461890234299418,2.76445627212524,-7.21507453918457,-31.205810546875,0.704191505908966,-0.316554218530655,0.132399618625641
2025-09-09 15:17:14.303122,-13.228804325719555,-2.5167381413399164,2.76445627212524,-7.21507453918457,-31.205810546875,0.704191505908966,-0.316554218530655,0.132399618625641
2025-09-09 15:17:14.323850,-12.815845927383393,-2.5415004144837363,2.76445627212524,-7.21507453918457,-31.205810546875,0.704191505908966,-0.316554218530655,0.132399618625641
2025-09-09 15:17:14.344578,-13.238880546198628,-2.6765564302280715,2.76445627212524,-7.21507453918457,-31.205810546875,0.704191505908966,-0.316554218530655,0.132399618625641
2025-09-09 15:17:14.365306,-12.816153013529885,-2.506829288021263,2.7450015273699364,-7.111013773506442,-31.174293554923374,0.668469867923043,-0.3119911872534361,0.1290056552340391
2025-09-09 15:17:14.386034,-12.511778948775795,-2.783826037650857,2.687744995340454,-6.890592388876618,-31.1297598087904,0.5552880980593239,-0.29161230629857565,0.11698960628796776
2025-09-09 15:17:14.406762,-12.862834170468005,-2.9053196306059497,2.67567777633667,-7.00021934509277,-31.2080612182617,0.516794919967651,-0.274680316448212,0.110770553350449
2025-09-09 15:17:14.427490,-12.338433865934281,-2.74038541490832,2.7374290829948627,-6.826062722309116,-31.13479844413068,0.46358043228050033,-0.24760545178529542,0.11127901434190592
2025-09-09 15:17:14.448218,-11.600960427169515,-2.898769038993973,2.820842043513973,-6.509578230168849,-30.92567466582975,0.3944735352059267,-0.19649702214509862,0.11977447405022472
2025-09-09 15:17:14.468946,-11.071619350575254,-2.7957969021626297,2.80686187744141,-6.41456890106201,-30.7599544525146,0.411112755537033,-0.1785708963871,0.132581919431686
2025-09-09 15:17:14.489674,-11.667430409158616,-2.75462736518989,2.7819721735678122,-6.7586504161289,-30.881036841205386,0.4782749118500779,-0.17824980467247933,0.13406210526434834
2025-09-09 15:17:14.510402,-11.563220866994307,-2.852876746784047,2.823799674192331,-6.74230083298573,-30.85323824640794,0.5386686893652111,-0.16751357288816535,0.1368109827354755
2025-09-09 15:17:14.531130,-11.032441420149913,-2.759083126364482,2.8352402787985995,-6.442394902558579,-30.970188837349035,0.5488993453331421,-0.15773473140904554,0.1309212130237867
2025-09-09 15:17:14.551858,-11.142534799585656,-2.6903475934487466,2.81106853485107,-6.43142032623291,-31.1103954315186,0.558732688426971,-0.156664445996284,0.126802623271942
